id_company,date_waste,kitchen,shift,type_waste,weight,covers,heatmap,heatmap_text
APAC Hyatt Bangkok BANGH,2022-04-21,Staff Canteen,Lunch,spoilage,0.2,240.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-21,Market Cafe,Lunch,plate,2.1,4.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-21,Sowol Ro,Dinner,preparation,1.08,113.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-21,Cang Yue,Lunch,plate,12.3,31.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-21,Cang Yue,Dinner,preparation,0.43,29.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-21,Cang Yue,Dinner,preparation,1.5,29.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-21,Cang Yue,Dinner,preparation,0.3,29.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-21,Agra,Dinner,preparation,1.01,100.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-21,Agra,Breakfast,preparation,0.23,44.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-21,Banquet,Dinner,preparation,1.1,397.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-21,Banquet,Dinner,buffet,0.92,397.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-21,Epice,Lunch,preparation,0.012,10.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-21,Epice,Dinner,preparation,1.03,20.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-21,Banquet,Dinner,buffet,1.35,397.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-05,Terrace,Breakfast,plate,6.45,86.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-21,Sowol Ro,Dinner,preparation,0.5,113.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-21,Terrace,Dinner,buffet,1.8,134.0,0.0,OK
APAC Hyatt Bangkok BANGH,2022-04-21,The Dining Room,Lunch,preparation,1.0,79.0,0.0,OK
APAC Hyatt Bangkok BANGH,2022-04-21,The Dining Room,Breakfast,preparation,1.2,280.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-21,Terrace,Dinner,buffet,4.1,134.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-21,Terrace,Dinner,buffet,4.1,134.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-21,Cang Yue,Dinner,preparation,0.6,29.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-21,Cang Yue,Dinner,preparation,1.0,29.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-21,Sowol Ro,Lunch,plate,2.101,64.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-21,Sowol Ro,Dinner,plate,2.54,113.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-21,Market Cafe,Dinner,plate,2.5,8.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-21,Cang Yue,Dinner,preparation,2.079,29.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-21,Sowol Ro,Dinner,plate,0.835,113.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-21,Shunpachi,Dinner,preparation,0.9,27.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-21,Shunpachi,Dinner,preparation,1.0,27.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-21,Shunpachi,Dinner,preparation,0.15,27.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-21,Shunpachi,Dinner,preparation,1.5,27.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-21,Shunpachi,Dinner,preparation,2.9,27.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-21,Market Cafe,Dinner,buffet,1.8,8.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-21,Bakery,Dinner,preparation,0.5,,1.0,C
APAC Hyatt Solo SOCAL,2022-04-21,Banquet,Dinner,buffet,1.5,397.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-21,Banquet,Dinner,buffet,2.0,397.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-21,Banquet,Dinner,buffet,4.0,397.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-21,Banquet,Dinner,buffet,2.8,397.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-21,Banquet,Dinner,buffet,2.5,397.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-21,Banquet,Dinner,buffet,2.2,397.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-21,Banquet,Dinner,preparation,8.0,397.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-21,Banquet,Dinner,preparation,2.0,397.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-21,Banquet,Dinner,preparation,1.0,397.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-21,Banquet,Dinner,preparation,1.2,397.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-21,Banquet,Dinner,spoilage,2.0,397.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-21,Banquet,Dinner,plate,1.0,397.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-21,Banquet,Dinner,plate,1.2,397.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-21,Banquet,Dinner,plate,1.7,397.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-21,Banquet,Dinner,plate,2.0,397.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-21,Cang Yue,Dinner,plate,9.0,29.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-21,Shunpachi,Dinner,plate,8.0,27.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-21,Agra,Dinner,preparation,3.5,100.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-21,Agra,Dinner,preparation,2.2,100.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-21,Agra,Dinner,buffet,1.2,100.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-21,Agra,Dinner,plate,0.5,100.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-21,Banquet,Dinner,plate,10.0,397.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-21,Banquet,Dinner,plate,10.0,397.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-21,Market Cafe,Breakfast,preparation,0.85,109.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-21,Market Cafe,Breakfast,preparation,1.0,109.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-21,Terrace,Breakfast,preparation,4.0,103.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Terrace,Breakfast,plate,6.25,135.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Terrace,Breakfast,plate,3.56,135.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Terrace,Breakfast,buffet,0.795,135.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Terrace,Breakfast,buffet,0.565,135.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Cang Yue,Lunch,preparation,0.23,16.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Breakfast,buffet,0.9,122.0,0.0,OK
APAC Hyatt Guangzhou GUAGH,2022-04-22,Commissary,Breakfast,preparation,0.3,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-22,Commissary,Breakfast,preparation,18.5,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-22,Commissary,Breakfast,preparation,1.5,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Breakfast,buffet,7.1,122.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Breakfast,buffet,1.3,122.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Breakfast,buffet,2.1,122.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Breakfast,buffet,1.7,122.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Breakfast,buffet,2.5,122.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Breakfast,buffet,6.5,122.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Breakfast,buffet,2.0,122.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Breakfast,buffet,1.0,122.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Breakfast,buffet,1.1,122.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Bakery,Breakfast,buffet,1.2,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-22,Sowol Ro,Lunch,spoilage,1.826,83.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Cang Yue,Lunch,preparation,0.6,16.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Cang Yue,Lunch,preparation,2.8,16.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Cang Yue,Lunch,preparation,0.9,16.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Terrace,Lunch,buffet,0.32,111.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-22,Epice,Breakfast,preparation,0.5,384.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-22,Epice,Breakfast,spoilage,0.56,384.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-22,Epice,Breakfast,buffet,0.25,384.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Cang Yue,Lunch,preparation,0.34,16.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Cang Yue,Lunch,spoilage,0.8,16.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Breakfast,plate,8.6,122.0,0.0,OK
APAC Hyatt Guangzhou GUAGH,2022-04-22,Market Cafe,Breakfast,preparation,0.2,34.0,0.0,OK
APAC Hyatt Guangzhou GUAGH,2022-04-22,Market Cafe,Breakfast,preparation,0.15,34.0,0.0,OK
APAC Hyatt Guangzhou GUAGH,2022-04-22,Market Cafe,Breakfast,preparation,0.2,34.0,0.0,OK
APAC Hyatt Guangzhou GUAGH,2022-04-22,Market Cafe,Breakfast,buffet,0.3,34.0,0.0,OK
APAC Hyatt Guangzhou GUAGH,2022-04-22,Market Cafe,Breakfast,buffet,0.2,34.0,0.0,OK
APAC Hyatt Guangzhou GUAGH,2022-04-22,Market Cafe,Breakfast,buffet,0.7,34.0,0.0,OK
APAC Hyatt Guangzhou GUAGH,2022-04-22,Market Cafe,Breakfast,buffet,3.0,34.0,0.0,OK
APAC Hyatt Guangzhou GUAGH,2022-04-22,Market Cafe,Breakfast,buffet,0.2,34.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Terrace,Lunch,plate,9.256,111.0,0.0,OK
APAC Hyatt Guangzhou GUAGH,2022-04-22,Market Cafe,Breakfast,plate,19.0,34.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Cang Yue,Lunch,preparation,0.42,16.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Sowol Ro,Lunch,spoilage,2.46,83.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Lunch,preparation,0.51,53.0,0.0,OK
APAC Hyatt Bangkok BANGH,2022-04-22,The Dining Room,Lunch,preparation,3.0,82.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Sowol Ro,Lunch,preparation,2.0,83.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Shunpachi,Lunch,preparation,1.3,35.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Shunpachi,Lunch,preparation,2.6,35.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Shunpachi,Lunch,preparation,0.09,35.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Shunpachi,Lunch,preparation,1.5,35.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-23,Cang Yue,Dinner,preparation,0.38,33.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Shunpachi,Lunch,preparation,2.3,35.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Cang Yue,Lunch,preparation,0.4,16.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Cang Yue,Lunch,preparation,0.24,16.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Cang Yue,Lunch,preparation,0.8,16.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Terrace,Lunch,buffet,2.1,111.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Terrace,Lunch,buffet,2.5,111.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Terrace,Lunch,buffet,2.1,111.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Terrace,Lunch,buffet,2.0,111.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Terrace,Lunch,buffet,1.8,111.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Terrace,Lunch,buffet,2.2,111.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Sowol Ro,Lunch,preparation,2.0,83.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Terrace,Lunch,buffet,0.4,111.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Dinner,spoilage,0.1,10.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Cang Yue,Dinner,preparation,2.0,33.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Cang Yue,Lunch,preparation,0.5,16.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Lunch,buffet,1.8,53.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Cang Yue,Lunch,preparation,4.0,16.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Cang Yue,Lunch,preparation,4.0,16.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Cang Yue,Lunch,preparation,1.0,16.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Lunch,buffet,1.5,53.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Lunch,buffet,5.0,53.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Lunch,buffet,0.6,53.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Lunch,buffet,0.5,53.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Lunch,buffet,0.6,53.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Lunch,buffet,1.1,53.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Lunch,buffet,2.1,53.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Lunch,buffet,3.3,53.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Lunch,buffet,2.1,53.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Lunch,buffet,2.1,53.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Sowol Ro,Lunch,spoilage,3.4,83.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Lunch,buffet,3.5,53.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Lunch,preparation,2.7,53.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Lunch,buffet,2.5,53.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Sowol Ro,Dinner,spoilage,2.24,131.0,0.0,OK
APAC Hyatt Bangkok BANGH,2022-04-22,Staff Canteen,Breakfast,preparation,1.2,112.0,0.0,OK
APAC Hyatt Bangkok BANGH,2022-04-22,Staff Canteen,Breakfast,spoilage,0.2,112.0,0.0,OK
APAC Hyatt Bangkok BANGH,2022-04-22,Staff Canteen,Lunch,preparation,1.8,246.0,0.0,OK
APAC Hyatt Bangkok BANGH,2022-04-22,Staff Canteen,Lunch,preparation,3.1,246.0,0.0,OK
APAC Hyatt Bangkok BANGH,2022-04-22,Staff Canteen,Lunch,spoilage,0.2,246.0,0.0,OK
APAC Hyatt Bangkok BANGH,2022-04-22,Staff Canteen,Lunch,spoilage,0.2,246.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Lunch,preparation,0.1,53.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Lunch,preparation,0.15,53.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Lunch,preparation,0.08,53.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Lunch,preparation,2.0,53.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Lunch,preparation,0.08,53.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Sowol Ro,Dinner,spoilage,3.5,131.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Dinner,preparation,0.35,10.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Dinner,preparation,0.15,10.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Breakfast,buffet,20.2,122.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Cang Yue,Dinner,preparation,2.8,33.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Sowol Ro,Dinner,preparation,1.7,131.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Terrace,Dinner,plate,7.5,141.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Lunch,plate,14.3,53.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Cang Yue,Lunch,plate,9.7,16.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Shunpachi,Lunch,plate,8.2,35.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Terrace,Dinner,buffet,1.2,141.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-22,Epice,Breakfast,preparation,0.51,384.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-22,Epice,Breakfast,buffet,2.24,384.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Terrace,Dinner,buffet,6.415,141.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Cang Yue,Lunch,preparation,1.1,16.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Cang Yue,Dinner,preparation,0.8,33.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Sowol Ro,Dinner,preparation,0.4,131.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Cang Yue,Lunch,preparation,0.1,16.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Terrace,Dinner,plate,5.375,141.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Cang Yue,Dinner,spoilage,0.26,33.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-23,Cang Yue,Dinner,preparation,0.45,33.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Cang Yue,Dinner,preparation,1.1,33.0,0.0,OK
APAC Hyatt Bangkok BANGH,2022-04-22,Staff Canteen,Dinner,buffet,0.53,154.0,0.0,OK
APAC Hyatt Bangkok BANGH,2022-04-22,Staff Canteen,Dinner,buffet,0.21,154.0,0.0,OK
APAC Hyatt Bangkok BANGH,2022-04-22,Staff Canteen,Dinner,buffet,0.13,154.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Terrace,Dinner,buffet,0.3,141.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-22,Agra,Breakfast,preparation,2.1,25.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-22,Agra,Breakfast,preparation,1.3,25.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-22,Agra,Breakfast,preparation,1.2,25.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-23,Cang Yue,Lunch,buffet,0.5,23.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-22,Agra,Breakfast,buffet,2.1,25.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Cang Yue,Dinner,preparation,2.0,33.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-23,Cang Yue,Lunch,preparation,0.4,23.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Cang Yue,Dinner,preparation,2.5,33.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Terrace,Dinner,buffet,0.6,141.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Terrace,Dinner,buffet,0.5,141.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Terrace,Dinner,buffet,1.3,141.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Terrace,Dinner,buffet,0.3,141.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Terrace,Dinner,buffet,0.05,141.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Terrace,Dinner,buffet,0.3,141.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Terrace,Dinner,buffet,0.1,141.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Terrace,Dinner,buffet,2.5,141.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Terrace,Dinner,plate,4.555,141.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Bakery,Breakfast,preparation,2.2,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-22,Cang Yue,Dinner,preparation,0.5,33.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Terrace,Dinner,buffet,2.9,141.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Bakery,Dinner,buffet,2.0,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-22,Terrace,Dinner,buffet,3.8,141.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Cang Yue,Dinner,preparation,0.88,33.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Bakery,Dinner,buffet,0.4,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-22,Terrace,Dinner,buffet,3.1,141.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Terrace,Dinner,buffet,2.98,141.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Dinner,preparation,1.4,10.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Cang Yue,Dinner,plate,2.4,33.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Dinner,preparation,0.27,10.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Dinner,preparation,0.24,10.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Dinner,preparation,0.82,10.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Dinner,preparation,0.65,10.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Dinner,plate,5.6,10.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Sowol Ro,Dinner,plate,2.0,131.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Bakery,Dinner,preparation,0.4,,1.0,C
APAC Hyatt Solo SOCAL,2022-04-22,Epice,Dinner,preparation,0.25,17.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-22,Epice,Dinner,preparation,0.3,17.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-22,Epice,Dinner,preparation,0.1,17.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Shunpachi,Dinner,plate,5.3,14.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Cang Yue,Dinner,plate,7.0,33.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-22,Banquet,Dinner,buffet,1.5,375.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-22,Banquet,Dinner,buffet,4.0,375.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-22,Banquet,Dinner,buffet,4.0,375.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-22,Banquet,Dinner,buffet,1.0,375.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-22,Banquet,Dinner,buffet,0.5,375.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-22,Banquet,Dinner,preparation,1.0,375.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-22,Banquet,Dinner,preparation,5.0,375.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-22,Banquet,Dinner,plate,1.1,375.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-22,Banquet,Dinner,plate,1.2,375.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-22,Banquet,Dinner,plate,2.0,375.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-22,Banquet,Dinner,plate,1.4,375.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-22,Agra,Dinner,preparation,3.5,75.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-22,Agra,Dinner,preparation,1.2,75.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-22,Agra,Dinner,preparation,0.5,75.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-22,Agra,Dinner,buffet,1.0,75.0,0.0,OK
APAC Hyatt Solo SOCAL,2022-04-22,Agra,Dinner,plate,0.5,75.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Breakfast,preparation,1.04,122.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-22,Market Cafe,Breakfast,preparation,2.0,122.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-22,Terrace,Breakfast,plate,6.455,135.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-23,Terrace,Breakfast,plate,7.115,277.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-23,Terrace,Breakfast,plate,7.04,277.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-23,Terrace,Breakfast,plate,6.5,277.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-23,Terrace,Breakfast,buffet,3.4,277.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-23,Terrace,Breakfast,buffet,2.2,277.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-23,Terrace,Breakfast,buffet,0.2,277.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-23,Terrace,Breakfast,buffet,0.8,277.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-23,Terrace,Breakfast,plate,8.28,277.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-23,Cang Yue,Lunch,buffet,0.34,23.0,0.0,OK
APAC Hyatt Seoul SELRS,2022-04-23,Sowol Ro,Lunch,preparation,1.4,106.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-23,Market Cafe,Lunch,preparation,0.58,115.0,0.0,OK
APAC Hyatt Wangjing NAYRW,2022-04-23,Market Cafe,Lunch,preparation,0.49,115.0,0.0,OK
