id_company,date_waste,kitchen,shift,type_waste,weight,covers,heatmap,heatmap_text
APAC Hyatt Wangjing NAYRW,2022-04-15,Shunpachi,Dinner,plate,3.4,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-15,Bakery,Breakfast,buffet,2.4,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-15,Bakery,Lunch,buffet,3.9,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-15,Bakery,Lunch,buffet,2.6,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-15,Bakery,Breakfast,buffet,5.8,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-15,Commissary,Breakfast,preparation,0.2,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-15,Commissary,Breakfast,preparation,7.5,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-15,Shunpachi,Breakfast,preparation,0.301,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-15,Shunpachi,Breakfast,preparation,0.85,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-15,Bakery,Lunch,preparation,5.0,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-15,Bakery,Lunch,preparation,5.5,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-15,Bakery,Breakfast,buffet,2.115,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-14,Bakery,Breakfast,preparation,0.5,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-14,Bakery,Dinner,buffet,1.46,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-14,Bakery,Dinner,buffet,9.2,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-14,Bakery,Lunch,preparation,0.96,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-14,Bakery,Lunch,buffet,3.5,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-14,Bakery,Lunch,buffet,0.9,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-14,Bakery,Lunch,buffet,3.0,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-14,Bakery,Lunch,buffet,3.9,,1.0,C
APAC Hyatt Solo SOCAL,2022-04-14,Agra,Breakfast,buffet,1.86,,1.0,C
APAC Hyatt Solo SOCAL,2022-04-14,Agra,Breakfast,preparation,1.08,,1.0,C
APAC Hyatt Solo SOCAL,2022-04-14,Agra,Breakfast,preparation,1.206,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-14,Commissary,Breakfast,preparation,0.39,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-14,Commissary,Breakfast,preparation,30.2,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-14,Bakery,Breakfast,preparation,0.3,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-14,Bakery,Breakfast,buffet,1.87,,1.0,C
APAC Hyatt Solo SOCAL,2022-04-13,Agra,Breakfast,buffet,2.6,,1.0,C
APAC Hyatt Solo SOCAL,2022-04-13,Agra,Breakfast,preparation,2.5,,1.0,C
APAC Hyatt Solo SOCAL,2022-04-13,Agra,Breakfast,preparation,2.2,,1.0,C
APAC Hyatt Solo SOCAL,2022-04-13,Agra,Breakfast,preparation,1.2,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-13,Bakery,Lunch,buffet,3.0,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-13,Bakery,Breakfast,buffet,1.3,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-13,Bakery,Lunch,buffet,1.3,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-13,Bakery,Breakfast,buffet,4.5,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-13,Bakery,Lunch,buffet,2.0,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-13,Bakery,Lunch,buffet,3.3,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-13,Bakery,Lunch,buffet,2.6,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-13,Bakery,Lunch,preparation,8.4,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-13,Bakery,Lunch,buffet,1.2,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-13,Bakery,Lunch,buffet,1.8,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-13,Commissary,Breakfast,preparation,2.2,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-13,Commissary,Breakfast,preparation,8.8,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-13,Bakery,Breakfast,preparation,2.0,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-13,Bakery,Breakfast,buffet,1.2,,1.0,C
APAC Hyatt Solo SOCAL,2022-04-12,Agra,Lunch,spoilage,0.5,,1.0,C
APAC Hyatt Solo SOCAL,2022-04-12,Agra,Lunch,preparation,2.0,,1.0,C
APAC Hyatt Solo SOCAL,2022-04-12,Agra,Breakfast,buffet,3.2,,1.0,C
APAC Hyatt Solo SOCAL,2022-04-12,Agra,Lunch,preparation,1.2,,1.0,C
APAC Hyatt Solo SOCAL,2022-04-12,Agra,Breakfast,preparation,3.2,,1.0,C
APAC Hyatt Solo SOCAL,2022-04-12,Agra,Breakfast,preparation,0.55,,1.0,C
APAC Hyatt Solo SOCAL,2022-04-12,Agra,Breakfast,preparation,2.88,,1.0,C
APAC Hyatt Solo SOCAL,2022-04-12,Agra,Breakfast,preparation,2.85,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-12,Bakery,Lunch,buffet,4.3,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-12,Bakery,Lunch,buffet,3.0,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-12,Bakery,Breakfast,buffet,1.8,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-12,Bakery,Breakfast,buffet,3.1,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-12,Bakery,Dinner,preparation,1.8,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-12,Bakery,Lunch,buffet,2.1,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-12,Bakery,Lunch,buffet,2.7,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-12,Bakery,Lunch,buffet,2.6,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-12,Bakery,Lunch,buffet,0.9,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-12,Bakery,Lunch,preparation,7.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-12,Commissary,Lunch,preparation,40.5,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-12,Commissary,Lunch,preparation,2.3,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-12,Commissary,Lunch,preparation,1.5,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-19,Bakery,Lunch,preparation,1.3,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-19,Bakery,Lunch,preparation,0.975,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-19,Bakery,Lunch,preparation,0.5,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-19,Bakery,Dinner,buffet,1.2,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-19,Bakery,Dinner,buffet,0.01,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-19,Bakery,Dinner,buffet,1.8,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-19,Bakery,Dinner,buffet,2.5,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-19,Bakery,Dinner,buffet,2.1,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-19,Bakery,Dinner,buffet,0.8,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-19,Bakery,Dinner,buffet,0.05,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-19,Bakery,Dinner,buffet,1.5,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-19,Bakery,Dinner,buffet,5.23,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-20,Bakery,Breakfast,buffet,1.5,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-20,Commissary,Breakfast,preparation,1.5,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-20,Commissary,Breakfast,preparation,5.0,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-20,Bakery,Lunch,preparation,3.2,,1.0,C
APAC Hyatt Bangkok BANGH,2022-04-19,Event,Lunch,spoilage,3.0,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-20,Bakery,Breakfast,spoilage,1.8,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-20,Bakery,Breakfast,preparation,0.9,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-20,Bakery,Breakfast,preparation,1.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-21,Commissary,Breakfast,preparation,1.7,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-21,Commissary,Breakfast,preparation,14.0,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-21,Bakery,Dinner,preparation,0.5,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-22,Commissary,Breakfast,preparation,0.3,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-22,Commissary,Breakfast,preparation,18.5,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-22,Commissary,Breakfast,preparation,1.5,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-22,Bakery,Breakfast,buffet,1.2,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-22,Bakery,Breakfast,preparation,2.2,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-22,Bakery,Dinner,buffet,2.0,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-22,Bakery,Dinner,buffet,0.4,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-22,Bakery,Dinner,preparation,0.4,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-23,Commissary,Breakfast,preparation,2.5,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-23,Commissary,Breakfast,preparation,1.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-23,Commissary,Breakfast,preparation,20.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-23,Commissary,Breakfast,preparation,24.0,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-23,Bakery,Lunch,preparation,4.0,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-23,Bakery,Lunch,preparation,6.6,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-23,Bakery,Lunch,buffet,2.44,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-23,Bakery,Lunch,preparation,3.5,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-23,Bakery,Dinner,preparation,3.2,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-23,Bakery,Dinner,preparation,1.4,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-24,Bakery,Lunch,preparation,4.2,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-24,Commissary,Breakfast,preparation,1.3,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-24,Commissary,Breakfast,preparation,24.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-24,Commissary,Breakfast,preparation,20.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-24,Banquet,Breakfast,preparation,0.37,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-24,Banquet,Breakfast,preparation,12.7,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-24,Bakery,Dinner,preparation,5.0,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-24,Bakery,Dinner,buffet,1.2,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-24,Bakery,Dinner,preparation,1.1,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-24,Bakery,Dinner,buffet,1.5,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-24,Bakery,Dinner,buffet,1.7,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-24,Bakery,Dinner,preparation,2.2,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-25,Bakery,Lunch,preparation,2.4,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-25,Commissary,Breakfast,preparation,8.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-25,Commissary,Breakfast,preparation,1.5,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-16,Bakery,Breakfast,buffet,2.3,,1.0,C
APAC Hyatt Bangkok BANGH,2022-04-25,Event,Dinner,spoilage,10.0,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-25,Bakery,Dinner,buffet,2.1,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-25,Bakery,Dinner,buffet,1.13,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-25,Bakery,Dinner,buffet,0.88,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-26,Bakery,Breakfast,preparation,0.6,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-26,Bakery,Breakfast,spoilage,1.0,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-26,Bakery,Breakfast,buffet,1.0,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-26,Bakery,Breakfast,buffet,2.1,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-26,Bakery,Lunch,buffet,0.9,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-26,Commissary,Breakfast,preparation,3.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-26,Commissary,Breakfast,preparation,25.0,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-26,Bakery,Dinner,buffet,1.85,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-27,Commissary,Breakfast,preparation,3.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-27,Commissary,Breakfast,preparation,56.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-27,Commissary,Breakfast,preparation,5.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-27,Commissary,Lunch,preparation,0.3,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-27,Market Cafe,Breakfast,preparation,1.5,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-27,Market Cafe,Breakfast,preparation,0.33,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-27,Market Cafe,Breakfast,preparation,3.56,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-27,Market Cafe,Breakfast,preparation,4.2,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-27,Market Cafe,Breakfast,buffet,5.38,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-27,Market Cafe,Breakfast,plate,31.3,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-27,Shunpachi,Dinner,preparation,1.58,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-27,Bakery,Lunch,buffet,1.4,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-27,Shunpachi,Dinner,preparation,0.3,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-27,Shunpachi,Dinner,preparation,0.2,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-27,Shunpachi,Dinner,preparation,0.4,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-27,Shunpachi,Dinner,preparation,0.6,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-27,Shunpachi,Dinner,preparation,0.176,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-27,Shunpachi,Dinner,preparation,0.084,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-27,Shunpachi,Dinner,preparation,1.08,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-27,Shunpachi,Dinner,preparation,1.0,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-27,Shunpachi,Dinner,preparation,0.5,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-27,Bakery,Dinner,buffet,2.8,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-27,Bakery,Dinner,buffet,2.1,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-27,Bakery,Breakfast,preparation,3.5,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-27,Shunpachi,Dinner,preparation,0.97,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-27,Shunpachi,Dinner,preparation,0.127,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-27,Shunpachi,Dinner,preparation,0.114,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-27,Shunpachi,Dinner,preparation,0.087,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-27,Shunpachi,Dinner,preparation,1.8,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-27,Shunpachi,Dinner,preparation,1.9,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-27,Shunpachi,Dinner,preparation,2.6,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-27,Bakery,Dinner,preparation,4.0,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-27,Shunpachi,Dinner,plate,5.2,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-28,Cang Yue,Breakfast,preparation,0.2,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-28,Market Cafe,Breakfast,preparation,5.6,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-28,Market Cafe,Breakfast,buffet,6.73,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-28,Market Cafe,Breakfast,plate,17.85,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-28,Bakery,Dinner,preparation,1.3,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-28,Shunpachi,Dinner,preparation,1.39,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-28,Shunpachi,Dinner,preparation,1.5,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-28,Commissary,Breakfast,preparation,66.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-28,Commissary,Breakfast,preparation,6.6,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-28,Commissary,Lunch,preparation,4.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-28,Commissary,Lunch,preparation,5.5,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-28,Shunpachi,Dinner,preparation,2.3,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-28,Bakery,Dinner,buffet,5.2,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-28,Bakery,Dinner,buffet,2.6,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-28,Bakery,Breakfast,preparation,3.2,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-28,Shunpachi,Dinner,preparation,4.0,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-28,Shunpachi,Dinner,preparation,1.0,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-28,Bakery,Dinner,buffet,1.5,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-28,Bakery,Dinner,preparation,2.2,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-28,Bakery,Dinner,preparation,1.1,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-28,Shunpachi,Dinner,plate,11.6,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-28,Shunpachi,Dinner,preparation,0.9,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-29,Market Cafe,Breakfast,preparation,3.12,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-29,Market Cafe,Breakfast,preparation,2.8,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-29,Market Cafe,Breakfast,preparation,1.4,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-29,Market Cafe,Breakfast,buffet,2.5,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-29,Market Cafe,Breakfast,buffet,0.91,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-29,Market Cafe,Breakfast,plate,21.31,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-29,Cang Yue,Breakfast,preparation,0.13,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-29,Cang Yue,Breakfast,preparation,0.16,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-29,Bakery,Lunch,buffet,1.2,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-29,Cang Yue,Breakfast,preparation,2.1,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-29,Shunpachi,Dinner,preparation,1.035,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-29,Commissary,Breakfast,preparation,54.9,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-29,Commissary,Breakfast,preparation,4.7,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-29,Commissary,Lunch,preparation,10.8,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-29,Commissary,Lunch,preparation,7.2,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-29,Shunpachi,Dinner,preparation,0.593,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-29,Shunpachi,Dinner,preparation,0.18,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-29,Bakery,Dinner,buffet,2.2,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-29,Bakery,Dinner,preparation,1.5,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-29,Shunpachi,Dinner,preparation,4.5,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-29,Bakery,Dinner,preparation,1.1,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-29,Shunpachi,Dinner,plate,5.8,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-30,Shunpachi,Dinner,preparation,0.6,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-30,Commissary,Breakfast,preparation,100.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-30,Commissary,Breakfast,preparation,15.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-30,Commissary,Breakfast,preparation,4.2,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-04-30,Commissary,Lunch,preparation,4.0,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-30,Shunpachi,Dinner,preparation,0.51,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-30,Bakery,Breakfast,buffet,5.77,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-30,Bakery,Dinner,preparation,2.5,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-30,Bakery,Dinner,preparation,0.5,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-30,Shunpachi,Dinner,preparation,8.0,,1.0,C
APAC Hyatt Bangkok BANGH,2022-05-12,Event,Dinner,preparation,4.65,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-30,Shunpachi,Dinner,preparation,6.0,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-30,Shunpachi,Dinner,preparation,4.0,,1.0,C
APAC Hyatt Seoul SELRS,2022-04-30,Bakery,Dinner,buffet,2.5,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-30,Shunpachi,Dinner,preparation,0.11,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-30,Shunpachi,Dinner,preparation,1.2,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-30,Shunpachi,Dinner,preparation,1.47,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-30,Shunpachi,Dinner,preparation,3.0,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-30,Shunpachi,Dinner,plate,8.5,,1.0,C
APAC Hyatt Wangjing NAYRW,2022-04-30,Shunpachi,Dinner,preparation,0.8,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-01,Bakery,Breakfast,buffet,2.2,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-01,Market Cafe,Lunch,preparation,3.2,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-01,Market Cafe,Lunch,preparation,5.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-01,Market Cafe,Lunch,preparation,3.4,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-01,Market Cafe,Lunch,preparation,6.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-01,Market Cafe,Lunch,preparation,8.2,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-01,Market Cafe,Lunch,buffet,12.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-01,Market Cafe,Lunch,plate,57.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-01,Commissary,Lunch,preparation,25.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-01,Commissary,Breakfast,preparation,25.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-01,Commissary,Breakfast,preparation,11.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-01,Commissary,Lunch,preparation,4.9,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-01,Commissary,Dinner,preparation,6.0,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-01,Bakery,Lunch,preparation,5.1,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-01,Market Cafe,Dinner,preparation,5.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-01,Market Cafe,Dinner,preparation,6.2,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-01,Market Cafe,Dinner,preparation,3.1,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-01,Market Cafe,Dinner,preparation,5.3,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-01,Market Cafe,Dinner,preparation,6.83,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-01,Market Cafe,Dinner,preparation,6.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-01,Market Cafe,Dinner,buffet,12.33,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-01,Market Cafe,Dinner,plate,53.84,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-01,Bakery,Dinner,preparation,2.1,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-02,Commissary,Lunch,preparation,21.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-02,Commissary,Breakfast,preparation,14.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-02,Commissary,Lunch,preparation,2.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-02,Commissary,Lunch,preparation,3.0,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-02,Commissary,Lunch,preparation,4.4,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-02,Bakery,Lunch,buffet,1.3,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-02,Bakery,Dinner,preparation,2.8,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-02,Bakery,Dinner,buffet,1.3,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-03,Commissary,Breakfast,preparation,23.9,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-03,Commissary,Breakfast,preparation,2.9,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-03,Commissary,Lunch,preparation,54.4,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-03,Commissary,Lunch,preparation,6.5,,1.0,C
APAC Hyatt Guangzhou GUAGH,2022-05-03,Commissary,Lunch,preparation,12.0,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-03,Bakery,Dinner,buffet,1.2,,1.0,C
APAC Hyatt Bangkok BANGH,2022-05-03,Event,Dinner,preparation,1.5,,1.0,C
APAC Hyatt Bangkok BANGH,2022-04-26,Staff Canteen,Dinner,plate,24.0,,1.0,C
APAC Hyatt Seoul SELRS,2022-05-15,Bakery,Dinner,preparation,2.1,,1.0,C
